dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,12.796280,5.859158,10.009873,1.983649,-0.076486,-8.361752,1.267732
0.010000,12.802109,5.878102,10.029694,1.982057,-0.159219,-8.273334,1.276894
0.010000,12.807759,5.897075,10.049490,1.979649,-0.240821,-8.160206,1.285798
0.010000,12.813233,5.916066,10.069255,1.976438,-0.321089,-8.026764,1.294450
0.010000,12.818534,5.935065,10.088979,1.972440,-0.399842,-7.875346,1.302859
0.010000,12.823666,5.954061,10.108656,1.967670,-0.476951,-7.710872,1.311031
0.010000,12.828630,5.973044,10.128277,1.962147,-0.552306,-7.535487,1.318974
0.010000,12.833430,5.992004,10.147836,1.955889,-0.625809,-7.350308,1.326694
0.010000,12.838069,6.010933,10.167325,1.948915,-0.697407,-7.159849,1.334198
0.010000,12.842550,6.029822,10.186738,1.941244,-0.767053,-6.964594,1.341493
0.010000,12.846877,6.048660,10.206067,1.932897,-0.834713,-6.765987,1.348585
0.010000,12.851052,6.067441,10.225306,1.923894,-0.900376,-6.566279,1.355480
0.010000,12.855079,6.086155,10.244448,1.914253,-0.964041,-6.366515,1.362185
0.010000,12.858961,6.104795,10.263488,1.903996,-1.025709,-6.166749,1.368705
0.010000,12.862702,6.123353,10.282420,1.893142,-1.085407,-5.969873,1.375045
0.010000,12.866304,6.141822,10.301237,1.881710,-1.143145,-5.773740,1.381212
0.010000,12.869773,6.160195,10.319934,1.869721,-1.198970,-5.582504,1.387210
0.010000,12.873110,6.178464,10.338506,1.857192,-1.252897,-5.392756,1.393045
0.010000,12.876319,6.196624,10.356947,1.844142,-1.304983,-5.208537,1.398721
0.010000,12.879403,6.214669,10.375253,1.830589,-1.355260,-5.027707,1.404243
0.010000,12.882367,6.232591,10.393419,1.816552,-1.403775,-4.851510,1.409615
0.010000,12.885212,6.250385,10.411439,1.802046,-1.450575,-4.680038,1.414843
0.010000,12.887943,6.268046,10.429310,1.787089,-1.495708,-4.513327,1.419930
